employee_id,nama,tanggal_lahir,alamat,jabatan,department,tanggal_masuk
95581,Samsul Tamba,1998-11-18,"Jl. HOS. Cokroaminoto No. 935, Purwokerto, Papua 74060",Regional Sales Manager,Sales,2023-05-14
391081,Karya Firgantoro,1965-05-18,"Gg. Setiabudhi No. 328, Makassar, AC 57986",Underwriting Manager,Underwriting,2024-03-10
133129,Enteng Namaga,1987-11-04,"Gang Kapten Muslihat No. 6, Bitung, Aceh 46955",Sales Executive,Sales,2020-12-13
820618,T. Karsana Irawan,1988-06-02,"Jalan Setiabudhi No. 3, Palu, NB 09961",CS Officer,Customer Service,2024-06-26
111598,Paris Lailasari,1995-06-16,"Jalan Cihampelas No. 89, Pasuruan, SU 32192",CS Officer,Customer Service,2024-09-20
627431,Icha Wahyudin,1976-04-30,"Jalan Dipatiukur No. 9, Ternate, Jawa Barat 78789",Finance Manager,Finance,2024-08-10
440545,Drs. Hamima Sudiati,1975-03-01,"Jl. Asia Afrika No. 0, Bengkulu, Gorontalo 86819",Claims Analyst,Claims,2023-07-04
123708,Rahmat Melani,1974-02-22,"Jalan Sukajadi No. 36, Lhokseumawe, Kepulauan Bangka Belitung 21426",Regional Sales Manager,Sales,2021-12-26
724720,Makara Uwais,1986-11-22,"Gg. Jend. A. Yani No. 75, Samarinda, Bengkulu 34707",Senior CS Officer,Customer Service,2022-07-05
884312,Ami Yuliarti,1978-03-02,"Jalan Suryakencana No. 88, Lubuklinggau, Jawa Barat 39305",Claims Manager,Claims,2023-01-26
808273,Mitra Mansur,1994-09-12,"Jalan Tubagus Ismail No. 7, Pontianak, Maluku 43682",Claims Supervisor,Claims,2023-06-14
915293,Rendy Winarsih,1989-10-06,"Jl. Rumah Sakit No. 15, Lhokseumawe, Bali 49618",CS Supervisor,Customer Service,2024-09-27
480655,Titin Uwais,1985-02-23,"Jalan Cikutra Barat No. 14, Tanjungpinang, Sumatera Selatan 57434",Underwriting Supervisor,Underwriting,2024-10-19
778468,Elon Padmasari,1998-04-10,"Jalan Medokan Ayu No. 115, Palu, Jawa Barat 12149",Claims Supervisor,Claims,2022-10-06
529892,Dt. Sabar Situmorang,1992-04-19,"Jalan M.H Thamrin No. 810, Cirebon, Gorontalo 53059",Senior Underwriter,Underwriting,2020-08-15
218892,Taufan Purnawati,1964-12-21,"Jalan Soekarno Hatta No. 9, Malang, MU 37376",Finance Supervisor,Finance,2023-02-28
642711,drg. Hesti Nababan,1988-12-29,"Jalan BKR No. 47, Singkawang, BT 98110",Regional Sales Manager,Sales,2023-06-27
856796,Gamani Wahyudin,2002-03-16,"Jl. Gegerkalong Hilir No. 881, Kota Administrasi Jakarta Selatan, Maluku 99767",Finance Manager,Finance,2025-06-28
904416,Dewi Pangestu,1973-07-09,"Gg. Jamika No. 9, Batam, Jawa Timur 06866",Underwriting Manager,Underwriting,2023-05-01
300692,R.M. Gambira Utami,1991-10-18,"Gang Gegerkalong Hilir No. 698, Cilegon, AC 51866",Claims Supervisor,Claims,2022-01-26
452538,"Fitriani Pangestu, S.Farm",2004-04-17,"Jl. Cikutra Timur No. 0, Gorontalo, Sulawesi Utara 10651",CS Officer,Customer Service,2020-10-01
562074,Almira Mandasari,1973-07-07,"Gang Gegerkalong Hilir No. 99, Serang, Banten 37799",CS Supervisor,Customer Service,2021-09-03
711051,Raden Santoso,2004-01-25,"Jalan Setiabudhi No. 473, Batam, KU 61288",CS Officer,Customer Service,2021-11-01
339258,Ibrani Habibi,1978-06-23,"Gang Veteran No. 64, Makassar, Sulawesi Utara 74281",Finance Manager,Finance,2022-04-09
990778,Harjo Permadi,1995-08-11,"Jl. Pelajar Pejuang No. 211, Metro, YO 54375",Finance Supervisor,Finance,2023-12-17
321197,Kuncara Yuliarti,1997-08-09,"Gg. Kebonjati No. 623, Purwokerto, SG 51836",Finance Staff,Finance,2021-12-12
240115,"Paulin Januar, S.I.Kom",1981-11-15,"Jl. Antapani Lama No. 85, Kediri, SU 36864",Senior Sales Executive,Sales,2022-04-03
712888,Maimunah Nababan,1981-05-02,"Jl. M.T Haryono No. 625, Palembang, Jawa Tengah 87139",Sales Executive,Sales,2024-07-15
868805,Galuh Mayasari,2000-05-20,"Gang Dipenogoro No. 4, Singkawang, Jawa Barat 00484",Underwriter,Underwriting,2023-05-14
137588,Ikhsan Purwanti,1971-02-15,"Jl. Suniaraja No. 09, Bukittinggi, Kalimantan Utara 84361",CS Officer,Customer Service,2022-05-24
92761,Cut Sakura Namaga,1998-11-16,"Jalan Medokan Ayu No. 459, Sungai Penuh, PB 90829",CS Manager,Customer Service,2024-09-21
391067,Silvia Waskita,1982-11-23,"Gg. Dipatiukur No. 75, Jambi, RI 76481",Finance Analyst,Finance,2024-12-17
135830,Praba Permadi,1985-09-08,"Jl. Kebonjati No. 011, Samarinda, BT 71811",Finance Supervisor,Finance,2022-10-14
926214,dr. Ella Andriani,1990-06-02,"Jalan Joyoboyo No. 787, Batam, Kepulauan Bangka Belitung 59435",Senior Sales Executive,Sales,2022-09-28
8555,"Zamira Hariyah, M.M.",1970-04-09,"Gang Ronggowarsito No. 284, Kediri, BB 61772",Senior Underwriter,Underwriting,2024-06-05
520581,R. Sabrina Narpati,1975-10-03,"Gang Rajiman No. 645, Yogyakarta, Gorontalo 26845",Senior CS Officer,Customer Service,2023-12-02
428324,H. Luluh Halim,1994-08-06,"Jl. Stasiun Wonokromo No. 5, Kediri, SU 40847",Sales Executive,Sales,2025-04-22
709444,Dr. Edward Astuti,1985-07-23,"Gang Rawamangun No. 4, Bitung, Sumatera Barat 46731",Sales Executive,Sales,2023-10-12
336962,Gaiman Zulaika,1983-02-24,"Gg. Sadang Serang No. 986, Padang Sidempuan, SN 46689",CS Officer,Customer Service,2025-05-18
842858,Artanto Lestari,1984-10-28,"Jalan Kapten Muslihat No. 070, Tomohon, SN 39094",Underwriting Supervisor,Underwriting,2022-08-20
288680,drg. Zahra Mangunsong,1973-03-16,"Jalan K.H. Wahid Hasyim No. 601, Binjai, BB 46741",Finance Supervisor,Finance,2024-05-30
569565,"T. Maman Januar, S.E.",1976-04-22,"Jalan Indragiri No. 392, Palangkaraya, Sulawesi Tenggara 10992",Regional Sales Manager,Sales,2024-02-04
539340,Viktor Rahmawati,1984-11-03,"Gang Cikutra Barat No. 56, Kendari, Jambi 07027",Sales Executive,Sales,2025-01-11
297819,Yulia Nuraini,2005-07-12,"Gang Veteran No. 425, Palembang, Kepulauan Bangka Belitung 54001",Finance Manager,Finance,2021-10-20
851995,Mila Samosir,1976-08-05,"Gang Dr. Djunjunan No. 59, Balikpapan, Kalimantan Selatan 42186",Claims Supervisor,Claims,2022-05-28
290579,Drs. Xanana Manullang,1993-12-30,"Gg. Cikapayang No. 18, Bandung, SS 12124",Senior Underwriter,Underwriting,2022-11-30
130311,"Sutan Ajiman Maulana, M.Pd",1986-10-16,"Jl. Asia Afrika No. 1, Denpasar, JA 40849",Senior Sales Executive,Sales,2025-01-31
975863,Karimah Sihombing,1997-05-12,"Jalan BKR No. 994, Singkawang, BB 92241",Senior Underwriter,Underwriting,2023-10-14
320940,"drg. Vera Maulana, S.H.",1984-07-06,"Jalan W.R. Supratman No. 0, Subulussalam, KB 76804",Regional Sales Manager,Sales,2021-04-02
614502,Keisha Napitupulu,1989-01-30,"Jl. Pacuan Kuda No. 5, Meulaboh, Kepulauan Riau 61380",Senior Underwriter,Underwriting,2021-12-19
421221,Carla Agustina,1980-04-26,"Gang Kebonjati No. 3, Kota Administrasi Jakarta Selatan, Sumatera Barat 33677",Underwriter,Underwriting,2024-10-17
388938,Elma Firgantoro,1971-08-22,"Jl. Ciwastra No. 540, Palembang, Nusa Tenggara Barat 50885",Regional Sales Manager,Sales,2023-01-27
518856,Ir. Jamalia Narpati,1993-09-01,"Jalan PHH. Mustofa No. 839, Lhokseumawe, Sulawesi Tenggara 86877",Finance Manager,Finance,2021-07-20
579285,Alika Rahayu,1969-02-04,"Jalan Raya Ujungberung No. 312, Magelang, YO 04712",Finance Manager,Finance,2023-04-23
245763,"Cut Patricia Ramadan, M.TI.",1967-09-30,"Jalan Pacuan Kuda No. 79, Pasuruan, SU 46607",Finance Analyst,Finance,2022-09-12
661318,Salimah Namaga,1973-06-02,"Jl. Ciwastra No. 204, Sabang, Sumatera Barat 79672",Underwriting Manager,Underwriting,2021-10-12
201847,Samiah Halimah,2004-03-31,"Gg. Pelajar Pejuang No. 92, Singkawang, SU 39056",Underwriting Manager,Underwriting,2024-08-28
153377,"Calista Hastuti, S.E.I",1988-05-18,"Gang H.J Maemunah No. 7, Samarinda, YO 87321",CS Supervisor,Customer Service,2025-01-04
31430,Zaenab Natsir,1965-08-01,"Jl. Sukajadi No. 25, Pontianak, KR 31161",Sales Manager,Sales,2024-08-26
794173,Fathonah Yulianti,1989-07-05,"Jalan Monginsidi No. 15, Ambon, BT 99547",Regional Sales Manager,Sales,2024-12-25
256136,Rahmat Samosir,1976-01-25,"Jl. Antapani Lama No. 50, Bengkulu, Bali 80895",Senior CS Officer,Customer Service,2022-06-24
494865,Hendri Santoso,1994-12-24,"Gang Sadang Serang No. 024, Pekanbaru, SB 67581",Claims Manager,Claims,2023-09-04
46009,Nyana Purnawati,1995-04-02,"Jalan Dipatiukur No. 2, Tasikmalaya, Sulawesi Tengah 91196",Finance Supervisor,Finance,2021-08-16
306062,"R. Victoria Budiyanto, S.Farm",2006-01-24,"Jalan Yos Sudarso No. 5, Tual, Aceh 54809",Underwriting Manager,Underwriting,2025-01-16
890616,Rahmi Mustofa,1983-09-08,"Gg. Sadang Serang No. 565, Pontianak, SU 06932",CS Supervisor,Customer Service,2021-02-22
270697,Sari Sitorus,2000-06-10,"Gang Cihampelas No. 930, Parepare, Jawa Timur 26180",CS Officer,Customer Service,2020-09-03
378460,R. Tira Hariyah,2001-04-27,"Jl. Medokan Ayu No. 436, Tarakan, Aceh 67540",Underwriter,Underwriting,2023-10-05
666184,"Irfan Uwais, S.Sos",1964-10-17,"Gg. Merdeka No. 866, Tanjungbalai, Gorontalo 72129",Finance Staff,Finance,2023-04-03
684687,Zulaikha Suwarno,2001-01-26,"Jalan Kutisari Selatan No. 42, Prabumulih, SS 34042",Senior CS Officer,Customer Service,2023-02-01
400619,"Puti Rahmi Puspita, M.Farm",1992-07-17,"Gang S. Parman No. 2, Singkawang, Sulawesi Tengah 39948",Sales Executive,Sales,2022-10-08
543304,"Pia Wijayanti, S.Gz",2005-01-27,"Gg. Rajawali Barat No. 212, Metro, Sumatera Selatan 81808",Finance Manager,Finance,2024-06-19
581811,"Hilda Lestari, S.Kom",1986-08-05,"Gang Jend. Sudirman No. 3, Tanjungpinang, Jawa Tengah 46867",Sales Executive,Sales,2024-10-07
638561,Opung Kusumo,1980-11-04,"Jl. Moch. Ramdan No. 51, Bengkulu, Sulawesi Tenggara 05134",CS Supervisor,Customer Service,2023-01-03
587,Rika Purnawati,1988-10-24,"Gang Cikutra Barat No. 0, Bandung, KB 31217",Senior Sales Executive,Sales,2023-12-27
558751,"Cawuk Utama, M.Farm",1996-08-25,"Gang Sentot Alibasa No. 167, Makassar, Kepulauan Riau 80028",Regional Sales Manager,Sales,2025-03-13
551115,"T. Reksa Usada, S.E.",1995-12-03,"Jalan KH Amin Jasuta No. 50, Yogyakarta, Papua 32349",Finance Analyst,Finance,2024-11-11
195921,Shakila Utama,1967-08-03,"Gang Merdeka No. 758, Parepare, DI Yogyakarta 58861",CS Supervisor,Customer Service,2024-08-12
81244,Suci Mustofa,1998-11-05,"Jl. Joyoboyo No. 7, Bengkulu, NB 36131",Claims Manager,Claims,2021-08-17
271496,Tgk. Hafshah Jailani,1969-04-01,"Gg. W.R. Supratman No. 80, Bekasi, Aceh 59422",Claims Analyst,Claims,2024-04-16
202756,drg. Lalita Mustofa,1987-01-12,"Jl. Astana Anyar No. 53, Samarinda, YO 09175",Underwriting Supervisor,Underwriting,2025-02-07
706561,Ismail Mayasari,1985-04-24,"Jl. Asia Afrika No. 588, Cilegon, BB 04775",Claims Manager,Claims,2020-10-29
49227,Irma Firmansyah,1968-01-15,"Jl. Rumah Sakit No. 874, Bekasi, Kalimantan Tengah 63443",Finance Analyst,Finance,2023-03-19
666908,Zizi Haryanto,1966-07-19,"Jl. Rungkut Industri No. 9, Blitar, Papua 28747",Finance Manager,Finance,2024-03-04
602416,Harimurti Uyainah,1978-11-25,"Gg. Ciwastra No. 784, Sukabumi, Sulawesi Utara 92819",Senior Underwriter,Underwriting,2023-12-06
611924,Endah Nugroho,1994-04-25,"Jl. Jayawijaya No. 885, Serang, AC 01544",Senior Underwriter,Underwriting,2023-04-05
715690,Gading Gunarto,1976-05-06,"Jl. Ahmad Yani No. 026, Mojokerto, SN 43344",Regional Sales Manager,Sales,2024-10-24
582950,"Tina Simbolon, S.Gz",1975-10-10,"Jl. Dipenogoro No. 68, Sorong, AC 53327",Underwriting Supervisor,Underwriting,2020-10-27
256073,"dr. Oman Sihotang, S.E.",1990-04-02,"Gang S. Parman No. 00, Kupang, Sumatera Utara 77766",Claims Supervisor,Claims,2025-01-28
14921,"Anggabaya Kuswandari, S.Farm",2005-04-27,"Jl. BKR No. 77, Bukittinggi, ST 25778",Claims Analyst,Claims,2021-03-15
4769,Tgk. Sabrina Pertiwi,1984-06-11,"Gg. Pasteur No. 22, Bitung, JT 27125",Claims Supervisor,Claims,2021-11-15
294389,Dono Latupono,1994-02-28,"Gang Rajawali Timur No. 895, Metro, PB 55229",Underwriting Supervisor,Underwriting,2024-05-20
163630,Novi Suryono,1994-05-25,"Gang Cihampelas No. 4, Palembang, Kalimantan Selatan 46401",Finance Manager,Finance,2023-02-27
486194,Teddy Najmudin,2005-02-22,"Jalan W.R. Supratman No. 4, Pagaralam, SU 05342",Finance Analyst,Finance,2023-05-18
387646,Bambang Nainggolan,1995-05-11,"Gg. Suryakencana No. 24, Tasikmalaya, Sulawesi Utara 58839",Sales Manager,Sales,2020-12-05
285290,"Kalim Januar, S.Ked",1989-03-28,"Jalan Pasirkoja No. 6, Dumai, KU 54383",Regional Sales Manager,Sales,2023-12-22
280060,Ilyas Setiawan,1977-09-17,"Jalan Tubagus Ismail No. 94, Magelang, MU 75581",CS Manager,Customer Service,2022-11-01
96207,"Cemeti Nainggolan, S.Farm",1964-11-03,"Jl. R.E Martadinata No. 466, Bukittinggi, MU 52559",Underwriting Manager,Underwriting,2023-10-26
989245,"R. Gangsar Pratiwi, S.Farm",1966-09-21,"Jalan Cikapayang No. 982, Pagaralam, Sumatera Selatan 02272",Senior Sales Executive,Sales,2022-08-22
823584,Cakrajiya Usada,1996-03-27,"Gang HOS. Cokroaminoto No. 0, Jambi, KI 02774",Sales Executive,Sales,2020-11-25
416168,"Raden Narpati, S.IP",1999-11-02,"Gg. Moch. Toha No. 847, Tebingtinggi, Papua Barat 97732",CS Manager,Customer Service,2022-11-06
111389,"Dr. Ade Megantara, S.I.Kom",2003-02-19,"Jl. Pasir Koja No. 992, Sukabumi, Kepulauan Bangka Belitung 31176",Claims Analyst,Claims,2025-03-09
275877,Sabrina Santoso,1994-12-19,"Gg. Stasiun Wonokromo No. 82, Samarinda, Jambi 73860",Regional Sales Manager,Sales,2023-05-04
232738,"Anita Hakim, M.Kom.",1987-12-17,"Gg. Sentot Alibasa No. 3, Manado, KI 61978",CS Officer,Customer Service,2021-07-08
303363,"Dr. Cakrabirawa Sitompul, M.M.",1968-01-19,"Jl. Soekarno Hatta No. 53, Yogyakarta, PB 38830",CS Officer,Customer Service,2023-09-18
827646,Nyana Sihombing,1966-06-01,"Jalan Kiaracondong No. 57, Yogyakarta, BA 47856",Sales Manager,Sales,2024-04-16
918137,"Ifa Hastuti, S.I.Kom",1998-09-19,"Jl. PHH. Mustofa No. 692, Batu, PA 86458",Underwriting Manager,Underwriting,2022-11-08
388346,Kawaya Kuswoyo,1970-04-12,"Jl. Peta No. 3, Bandar Lampung, SU 02798",Claims Analyst,Claims,2020-08-18
33699,Ciaobella Santoso,1998-07-31,"Gang Kebonjati No. 273, Tebingtinggi, Aceh 86921",Sales Executive,Sales,2021-02-03
175187,"dr. Kajen Saputra, S.Ked",1966-09-06,"Gang Pelajar Pejuang No. 44, Lubuklinggau, Kalimantan Timur 51802",Claims Manager,Claims,2024-03-11
367945,Lulut Yuniar,1983-07-27,"Jalan Monginsidi No. 8, Tangerang Selatan, Papua Barat 16232",Claims Analyst,Claims,2022-09-01
608470,Septi Nugroho,1981-03-02,"Jl. Kutai No. 687, Bekasi, KR 63161",Finance Manager,Finance,2022-06-05
35317,Balangga Pangestu,1988-04-05,"Gg. Dipenogoro No. 35, Mataram, DKI Jakarta 73308",Finance Manager,Finance,2025-01-04
751255,"R.A. Elisa Hardiansyah, S.T.",1975-11-05,"Jalan Cihampelas No. 5, Mojokerto, Sulawesi Selatan 91758",Underwriting Manager,Underwriting,2024-04-28
809881,Muhammad Prastuti,2005-04-30,"Gang Soekarno Hatta No. 9, Pasuruan, JA 55454",CS Supervisor,Customer Service,2021-02-04
177068,Umi Prastuti,1967-02-22,"Jalan Ahmad Dahlan No. 793, Kota Administrasi Jakarta Barat, Kepulauan Bangka Belitung 38566",Underwriting Manager,Underwriting,2024-04-27
611766,Panca Halim,1971-07-13,"Jalan W.R. Supratman No. 10, Tasikmalaya, NT 47432",Sales Executive,Sales,2024-10-24
462217,Wasis Lailasari,1970-12-13,"Jl. Astana Anyar No. 275, Bau-Bau, JT 71916",Sales Executive,Sales,2022-04-17
529234,"Tania Gunawan, S.Psi",1995-05-17,"Gang Cihampelas No. 80, Balikpapan, Sumatera Utara 87536",Finance Supervisor,Finance,2022-09-05
309168,"Makara Haryanti, S.Sos",1974-11-23,"Gg. W.R. Supratman No. 62, Lubuklinggau, Bengkulu 04185",Finance Supervisor,Finance,2020-08-23
503300,Caturangga Prasetyo,1996-10-28,"Gang Antapani Lama No. 58, Tomohon, KB 26663",Senior Underwriter,Underwriting,2025-02-27
535664,"Dr. Nova Rajasa, S.E.",2004-07-29,"Jalan Sukajadi No. 28, Palu, NB 05844",Finance Staff,Finance,2021-07-27
566428,Irma Safitri,2002-07-26,"Jalan Rajawali Barat No. 2, Bukittinggi, BB 16403",Underwriting Supervisor,Underwriting,2022-01-27
793380,Olivia Permadi,2000-08-21,"Jalan Kiaracondong No. 16, Sawahlunto, BA 94642",Claims Supervisor,Claims,2022-09-17
754961,Ajeng Firgantoro,1989-06-11,"Jl. Otto Iskandardinata No. 42, Bekasi, KS 89896",Claims Supervisor,Claims,2025-01-21
859930,Gasti Fujiati,1998-07-02,"Gg. Astana Anyar No. 26, Jayapura, Sulawesi Utara 49537",Underwriting Manager,Underwriting,2020-08-17
608570,Edi Wijayanti,1978-06-10,"Gang Rajiman No. 014, Banjarmasin, Banten 57561",Sales Manager,Sales,2022-05-06
816953,Paramita Yulianti,1967-05-18,"Gg. Laswi No. 51, Depok, AC 79810",Senior Underwriter,Underwriting,2021-10-21
270559,Ir. Anita Suartini,1981-09-22,"Gang Bangka Raya No. 903, Semarang, SS 51744",Claims Analyst,Claims,2023-02-14
956541,"Dr. Samiah Mansur, S.Pt",1988-05-14,"Gang Wonoayu No. 21, Pangkalpinang, JB 25183",Sales Executive,Sales,2023-02-21
5459,"Dr. Ega Hariyah, M.Pd",1981-07-02,"Jl. Jamika No. 807, Gorontalo, Sumatera Utara 71796",Sales Executive,Sales,2022-09-25
706898,H. Hadi Adriansyah,1999-11-04,"Gg. H.J Maemunah No. 8, Batu, KS 20787",Underwriting Manager,Underwriting,2023-12-01
448284,"Puti Nuraini, M.Pd",1998-01-09,"Gg. Ciwastra No. 928, Bogor, KB 87742",Senior Underwriter,Underwriting,2022-07-05
56344,Martani Tarihoran,1978-09-01,"Jl. Antapani Lama No. 115, Banjarbaru, KS 02763",Underwriting Supervisor,Underwriting,2021-06-13
997066,Puti Malika Kuswoyo,1990-11-08,"Jl. Suniaraja No. 304, Surabaya, Bali 58549",Finance Supervisor,Finance,2022-02-25
871460,R. Cemani Tamba,1990-03-17,"Jl. HOS. Cokroaminoto No. 9, Sawahlunto, Papua 82880",Sales Executive,Sales,2021-11-24
720899,H. Maras Dongoran,1985-11-16,"Jalan Wonoayu No. 48, Semarang, ST 69671",CS Officer,Customer Service,2025-04-05
121600,R.A. Salsabila Mahendra,1987-02-09,"Jalan Antapani Lama No. 095, Payakumbuh, KT 21470",Senior CS Officer,Customer Service,2022-03-05
343565,T. Kenari Dongoran,2006-10-30,"Gg. Suryakencana No. 184, Surabaya, SU 41168",CS Officer,Customer Service,2022-10-12
17937,T. Darman Habibi,1975-05-30,"Gg. Astana Anyar No. 11, Mataram, Kalimantan Utara 90463",Claims Manager,Claims,2023-10-07
351745,Cahyono Lestari,1983-01-31,"Jalan Pacuan Kuda No. 9, Banda Aceh, DKI Jakarta 89579",Claims Supervisor,Claims,2022-09-01
32124,Ir. Prakosa Marbun,1966-05-05,"Gang Jamika No. 777, Blitar, Sulawesi Utara 03216",Finance Staff,Finance,2021-02-23
464330,Bagiya Anggriawan,1976-12-02,"Gg. PHH. Mustofa No. 87, Bontang, SN 36868",Finance Staff,Finance,2020-12-18
143222,Rahmi Tarihoran,1983-06-07,"Gang Setiabudhi No. 1, Probolinggo, Jawa Barat 05726",CS Supervisor,Customer Service,2024-09-23
173240,Zamira Iswahyudi,1997-08-25,"Gg. Kendalsari No. 64, Malang, SS 21089",Finance Supervisor,Finance,2021-04-22
331917,Kasiran Nasyidah,1988-11-16,"Gang Stasiun Wonokromo No. 39, Banjarmasin, Kalimantan Barat 64746",Claims Officer,Claims,2020-07-11
44971,Cayadi Marpaung,1985-06-27,"Jl. Tubagus Ismail No. 345, Meulaboh, Jawa Barat 23705",CS Supervisor,Customer Service,2024-06-16
126052,"Ilsa Nugroho, S.IP",1995-09-26,"Jl. Suniaraja No. 65, Denpasar, JB 51609",Regional Sales Manager,Sales,2022-09-22
668330,Luthfi Latupono,1993-05-21,"Gang Kutisari Selatan No. 49, Kota Administrasi Jakarta Selatan, Banten 42096",Claims Analyst,Claims,2023-12-08
13284,Galiono Latupono,2001-08-07,"Gang Rajawali Barat No. 47, Parepare, Papua 84968",Underwriting Manager,Underwriting,2020-12-05
246960,Vicky Nababan,1990-10-22,"Jalan Kutai No. 6, Yogyakarta, Lampung 60561",Finance Staff,Finance,2021-12-01
668230,Wawan Prabowo,1979-10-20,"Gg. Abdul Muis No. 0, Denpasar, Bengkulu 27702",CS Officer,Customer Service,2020-07-08
797179,Keisha Mansur,1967-05-19,"Jalan Ciumbuleuit No. 3, Pariaman, BT 57363",Finance Staff,Finance,2020-12-10
240380,Kani Susanti,2005-02-24,"Gang Abdul Muis No. 767, Magelang, JT 36487",Senior Sales Executive,Sales,2022-12-12
501519,"Tgk. Julia Simanjuntak, S.Kom",1988-05-02,"Gg. Suryakencana No. 8, Blitar, Jambi 64782",Claims Officer,Claims,2022-07-30
385343,"Dt. Irfan Wulandari, S.Pt",2005-06-16,"Jalan Dipenogoro No. 703, Tarakan, GO 45052",Claims Analyst,Claims,2020-11-20
225463,"Dirja Latupono, M.M.",2002-01-05,"Jalan Rawamangun No. 01, Bandar Lampung, Kalimantan Timur 70682",CS Manager,Customer Service,2021-03-09
779865,drg. Wulan Ramadan,2003-07-06,"Jalan Ahmad Yani No. 59, Solok, Sumatera Utara 47238",Claims Analyst,Claims,2023-05-05
630380,Karen Sihotang,1972-01-04,"Jalan Otto Iskandardinata No. 3, Lhokseumawe, GO 17956",Senior CS Officer,Customer Service,2024-02-22
120422,"Garan Mandala, S.E.I",1967-08-12,"Jl. Bangka Raya No. 0, Cirebon, Maluku 83190",Finance Staff,Finance,2025-02-08
690655,Ira Siregar,1973-01-04,"Jl. Setiabudhi No. 873, Makassar, KR 79987",Finance Analyst,Finance,2025-01-15
241200,Daruna Suartini,1979-08-01,"Jl. Jayawijaya No. 6, Banjar, AC 24768",Sales Manager,Sales,2022-02-04
271980,dr. Wasis Laksita,1967-02-16,"Gang Gedebage Selatan No. 814, Lhokseumawe, DKI Jakarta 32736",CS Supervisor,Customer Service,2023-07-01
463651,Jelita Pratama,1974-12-03,"Jalan Rumah Sakit No. 3, Cimahi, Kalimantan Barat 91677",Finance Staff,Finance,2024-11-17
926908,"Tgk. Genta Mangunsong, S.Pd",1973-07-01,"Gg. Raya Setiabudhi No. 4, Tomohon, Sulawesi Tengah 93542",Claims Supervisor,Claims,2024-04-17
774989,Saiful Pranowo,1985-11-28,"Gang Cikutra Timur No. 625, Kendari, SR 92560",Sales Manager,Sales,2023-04-14
300735,"R.M. Jamal Pudjiastuti, S.E.I",1967-05-25,"Gang Sukajadi No. 911, Blitar, Aceh 01482",Finance Manager,Finance,2021-05-07
860366,"Danuja Winarno, M.Kom.",1970-10-23,"Gang Rajawali Barat No. 3, Cirebon, Maluku 54670",Regional Sales Manager,Sales,2023-01-13
891267,"Perkasa Situmorang, M.M.",1988-01-20,"Jl. HOS. Cokroaminoto No. 5, Sorong, Kalimantan Utara 07627",CS Officer,Customer Service,2025-03-17
147659,"drg. Nova Hutasoit, S.IP",1996-10-19,"Gang Wonoayu No. 380, Cilegon, BB 82004",Claims Analyst,Claims,2025-04-14
694732,"Novi Farida, S.IP",1998-12-27,"Gg. Otto Iskandardinata No. 82, Sawahlunto, Maluku 98395",Claims Officer,Claims,2025-02-03
